예정인,6.014936903293124
23일부터,7.401231264413015
개최될,7.401231264413015
u-20,7.401231264413015
5월,3.181723559236908
월드컵이다,7.401231264413015
.,0.02159911180346172
b>은,3.6876591977087068
6월,3.3068867021909143
15일까지,6.70808408385307
월드컵,5.60947179518496
2019년,5.791793351978915
<,2.431417964837014
/,2.159484249353372
폴란드에서,7.401231264413015
22번째,7.401231264413015
fifa,6.014936903293124
from,7.401231264413015
j.craig,7.401231264413015
만든,4.568017920356799
키슬링,7.401231264413015
비해,4.456792285246574
는,1.5206982780123144
크게,3.7903133517687904
연결시켜,6.70808408385307
방식은,6.014936903293124
의,2.2250815318391854
등장한다,5.60947179518496
대표사례이다,7.401231264413015
하나하나를,7.401231264413015
제이,7.401231264413015
인공유전체를,7.401231264413015
밴터,7.401231264413015
’,3.152736022363656
방식이다,6.302618975744905
유전자,6.014936903293124
다양하게,6.70808408385307
합성한,6.70808408385307
내는,5.791793351978915
방식과,7.401231264413015
관련,5.204006687076795
의미에서,6.302618975744905
연구방식은,7.401231264413015
각각의,5.60947179518496
뜻의,5.204006687076795
있는,1.883778367948307
일부를,5.60947179518496
drew,7.401231264413015
후,2.7284024299511085
그래서,4.405498990859024
이들을,5.204006687076795
만들어,4.836281906951478
들면,6.302618975744905
구성요소를,7.401231264413015
유전자를,6.70808408385307
스탠포드대에서,7.401231264413015
유용,7.401231264413015
생명체의,6.70808408385307
사례이다,6.70808408385307
하나의,4.51085950651685
조합한,7.401231264413015
‘,3.6400311487194523
있다,1.0679516362733243
이뤄진,7.401231264413015
미생물의,7.401231264413015
대량으로,5.60947179518496
존재하는,4.916324614625014
bottom-up,7.401231264413015
부품처럼,7.401231264413015
탑다운,7.401231264413015
것이다,3.2268439945173775
시작한다,5.791793351978915
관용어구가,7.401231264413015
미생물에,7.401231264413015
영문저술에는,7.401231264413015
keasling,7.401231264413015
유를,7.401231264413015
시작해,5.60947179518496
나눌,7.401231264413015
이,1.557686847381655
수,2.0733550956234335
종종,5.098646171418969
endy,7.401231264413015
시도하고,7.401231264413015
‘무에서,7.401231264413015
한,2.5649493574615367
바텀업,7.401231264413015
가지,4.223177434065069
창조한다,7.401231264413015
예로,6.70808408385307
크레이그,7.401231264413015
염기서열을,7.401231264413015
처음에서,7.401231264413015
삽입하고,7.401231264413015
하나하나,7.401231264413015
것도,5.60947179518496
uc버클리의,7.401231264413015
),0.3563261472836441
세포로,6.70808408385307
(,0.35545468753350296
식물의,6.302618975744905
또,3.594568774642695
해당한다,5.204006687076795
이는,3.1385513873716993
합성생물학,7.401231264413015
즉,3.6170416304947537
두,2.5809496988079776
삽입을,7.401231264413015
미생물을,7.401231264413015
가지로,7.401231264413015
이에,3.7903133517687904
자연계에,6.302618975744905
starting,7.401231264413015
접근이,7.401231264413015
scratch,7.401231264413015
라는,3.41224721784874
",",0.12883287184296838
미국의,3.152736022363656
바꾸는,6.302618975744905
변형시키는,7.401231264413015
화학물질에서,7.401231264413015
jay,7.401231264413015
드루앤디,7.401231264413015
venter,7.401231264413015
top-down,7.401231264413015
미국,2.7007508986205986
기계의,7.401231264413015
자연주의를,7.401231264413015
아버지로,6.302618975744905
탈레스가,7.401231264413015
불리는,4.310188811054699
글이었다,7.401231264413015
자연현상을,7.401231264413015
것은,3.530030253505124
예견이라도,7.401231264413015
초기,5.0033359916146445
경험적인,6.70808408385307
원리에,6.70808408385307
사람들로,6.302618975744905
특별히,7.401231264413015
미리,6.70808408385307
것처럼,6.014936903293124
연구한,6.70808408385307
소개는,7.401231264413015
이전,5.204006687076795
이오니아의,7.401231264413015
사용하지,6.014936903293124
