"బంగ్లాదేశ్,",6.698796362659884
"(అరబిక్),",7.5460942230470875
"భారతదేశం,",5.700267532548756
అజాడిరక్తకు,7.951559331155252
"(పర్షియ),",7.951559331155252
syn.,6.565264970035361
పిలుస్తున్నారు.,7.5460942230470875
"(నైజీరియా),",7.951559331155252
డిరఖ్త,7.951559331155252
"l.,",7.951559331155252
యార్లొ,7.951559331155252
"(కన్నడ),",7.951559331155252
"(తమిళము),",7.951559331155252
adelb.),7.951559331155252
చెందినది.,5.348869645710868
"(సంస్కృతము),",7.951559331155252
భారత,1.0308878269065682
'నలభై,7.951559331155252
ఆర్య,6.07975715425366
నిమ్,7.5460942230470875
వెప్పు,7.951559331155252
వ్యాధులను,6.565264970035361
వేపను,7.951559331155252
చెప్తారు.,6.698796362659884
విషయానికొస్తే,7.035268599281097
అర్థం,5.700267532548756
"(మలయాళము),",7.951559331155252
నీబ్,7.951559331155252
దీని,3.0099169085459474
డొగొన్,7.951559331155252
నలభై,7.035268599281097
తూర్పు,3.297598980997728
వివిధ,3.614268590322762
బేవు,7.951559331155252
చెట్టు,4.93113444501089
శీతోష్ణ,7.951559331155252
"మార్,",7.951559331155252
పాకిస్తాన్.,7.258412150595307
సంతతులలో,7.951559331155252
నింబ,7.5460942230470875
నయం,6.565264970035361
మ్యాన్,6.342121418721152
ఇతరదేశాల్లోని,7.951559331155252
azadirachta,7.951559331155252
పేర్ల,6.159799861927197
antelaea,7.951559331155252
ఒకటైన,5.5536640583568815
(లాటిన్,6.698796362659884
మ్వారోబైని,7.951559331155252
(కిస్వాహిలి),7.951559331155252
"మార్గోస,",7.951559331155252
చెట్టు'.,7.951559331155252
అజాద్,7.035268599281097
"వృక్షము,",7.951559331155252
లైలాక్,7.951559331155252
మహోగని,7.951559331155252
(l.),7.951559331155252
కుటుంబానికి,4.533832647541885
చేస్తుందని,7.258412150595307
దేశాలయిన,7.951559331155252
"వేపు,",7.5460942230470875
చెందిన,1.5446793450859373
"వెంపు,",7.951559331155252
ఆఫ్రికాలో,5.872117789475416
పుట్టిళ్ళు,7.951559331155252
melia,7.951559331155252
రెండు,2.8395715427987085
వేప,6.852947042487142
అని,2.38895646996183
అంటారు.,3.59485050446566
వేపకు,7.951559331155252
"indica,",7.951559331155252
మరియు,1.4076474855904597
వెప్పం,7.951559331155252
దీనినే,6.159799861927197
సమ,6.246811238916827
ఆడవారి,1.174482375815231
"ఇళ్లతో,",1.2295314021019021
"37,",7.258412150595307
ఇది,0.9668430110369864
కాగా,1.1547356128803965
జనగణన,1.1688005423477998
మీ.,1.3077695980075794
2011,1.1586538938520565
నుండి,0.8940917789447879
మాడుగుల,6.342121418721152
మండలానికి,2.1524666766947256
లొకేషన్,1.1773354447976372
19,4.340641418511027
కులాల,1.174482375815231
