特攻隊員,8.41316512099219
時代,2.6140724665316637
砲,6.333723579312354
アナポリス）,7.720017940432244
日付,5.322122667633874
のち,4.082431780705859
進み,5.322122667633874
任官,6.215940543655971
ら,3.3569193156438817
でともに,8.41316512099219
子,4.0064458737279365
戦う,5.705114919889979
カリフォルニア,6.015269848193819
bb,6.621405651764134
ダニエル,6.215940543655971
ミズーリ (uss,8.41316512099219
信仰,5.155068582970708
おり,2.3218552389144915
[,0.7488184888935726
サンフランシスコ,5.928258471204189
から,0.9016404726013241
ロバート,4.886804596376028
),1.9563954654200264
尽くし,7.026870759872299
7,2.233148467339617
カリフォルニア州,4.563017519282131
ローマ,3.869870338722186
入学,4.318820558770089
進む,5.579951776935974
ノーマン,7.026870759872299
さ,0.66125978791358
呼称,4.628975487073928
世代,5.2351112906442445
1911,4.857817059502776
ダン,6.467254971936876
昇進,5.774107791376931
生まれる,3.859288229391649
1890,4.886804596376028
弟,4.651965005298627
海戦,6.333723579312354
・,0.5576204430765267
1918,4.424181074427915
た,0.2515046689359078
同期,5.928258471204189
で,0.34758569371009695
7月,2.8147431619938152
し,0.31209361787264556
1907,5.155068582970708
は,0.07438114954999131
こと,1.253873216194625
たどっ,7.026870759872299
",",2.0381403011640935
w,5.46872614182575
ウィーラー,7.720017940432244
て,0.32398944215462816
“,4.501142115564043
率い,4.82964618253608
組）,8.41316512099219
中将,5.774107791376931
イングリッシュ,7.720017940432244
の,0.040535380767304896
部隊,4.82964618253608
california,7.720017940432244
4,1.7014247259360098
三次,7.720017940432244
26,3.307219647091609
空母,7.026870759872299
対決,6.333723579312354
(uss,8.41316512099219
h,4.857817059502776
年,0.3769151788600735
前,2.9493333159665798
損なっ,8.41316512099219
商社員,8.41316512099219
missouri,8.41316512099219
卒業,3.7036349196798555
艦長,6.015269848193819
5,1.9470203967545703
艦砲,7.720017940432244
63,5.368642683268766
5月,2.983819492037749
戦艦,6.215940543655971
モートン,7.31455283232408
巡洋,7.026870759872299
デヨ,8.41316512099219
家,3.6946662496970952
が,0.346957552985926
、,0.025397477016410205
],0.7478804025208392
リーヴス,7.720017940432244
後,1.6965703474712117
群,4.651965005298627
3,1.250767623636472
礼,6.803727208558089
