0,<END>
1,<START>
2,ADJ
3,ADP
4,ADV
5,CCONJ
6,DET
7,INTJ
8,NOUN
9,NUM/NumType=Card
10,PART
11,PRON
12,PROPN
13,PUNCT
14,SCONJ
15,VERB

1,2,6
1,4,35
1,6,50
1,7,12
1,8,177
1,9,19
1,10,1
1,11,585
1,12,132
1,15,34
2,2,1
2,4,1
2,8,44
2,9,2
2,11,4
3,2,1
3,4,2
3,6,3
3,8,17
3,9,2
3,11,4
3,12,1
3,13,2
3,15,14
4,4,10
4,6,2
4,8,35
4,9,3
4,11,9
4,12,6
4,13,11
4,15,133
5,6,1
5,8,4
5,11,1
5,13,2
5,15,2
6,2,7
6,4,4
6,6,2
6,8,106
6,9,3
6,11,1
6,12,1
6,13,3
6,15,5
7,2,1
7,7,1
7,11,2
7,13,10
8,0,3
8,2,6
8,3,22
8,4,46
8,5,4
8,6,18
8,8,179
8,9,8
8,10,4
8,11,58
8,12,11
8,13,207
8,14,3
8,15,541
9,0,1
9,2,1
9,3,1
9,4,2
9,5,1
9,8,50
9,9,8
9,13,5
9,15,1
10,4,1
10,11,1
10,13,20
11,0,1
11,2,22
11,3,8
11,4,65
11,5,2
11,6,44
11,8,312
11,9,12
11,10,3
11,11,123
11,12,13
11,13,35
11,15,221
12,2,3
12,3,11
12,4,20
12,5,1
12,6,6
12,8,72
12,10,1
12,11,10
12,12,27
12,13,17
12,14,1
12,15,38
13,0,1046
13,2,2
13,4,4
13,5,1
13,6,1
13,7,1
13,8,32
13,9,3
13,11,30
13,12,7
13,13,4
13,15,26
14,4,2
14,6,1
14,8,8
14,9,1
14,11,6
14,12,3
14,13,11
14,15,9
15,2,2
15,3,4
15,4,17
15,5,1
15,6,4
15,8,74
15,9,9
15,10,13
15,11,27
15,12,6
15,13,830
15,14,37
15,15,127

1,2,8,5
1,2,11,1
1,4,4,1
1,4,6,1
1,4,8,15
1,4,9,1
1,4,11,6
1,4,15,11
1,6,4,2
1,6,6,1
1,6,8,43
1,6,9,2
1,6,11,1
1,6,12,1
1,7,2,1
1,7,7,1
1,7,11,2
1,7,13,8
1,8,2,2
1,8,3,3
1,8,4,11
1,8,6,4
1,8,8,55
1,8,9,1
1,8,10,2
1,8,11,15
1,8,12,4
1,8,13,7
1,8,15,73
1,9,3,1
1,9,8,14
1,9,9,3
1,9,13,1
1,10,13,1
1,11,2,21
1,11,3,4
1,11,4,53
1,11,5,1
1,11,6,37
1,11,8,213
1,11,9,11
1,11,10,2
1,11,11,104
1,11,12,13
1,11,13,4
1,11,15,122
1,12,2,3
1,12,3,1
1,12,4,17
1,12,6,5
1,12,8,49
1,12,11,6
1,12,12,26
1,12,13,5
1,12,14,1
1,12,15,19
1,15,8,10
1,15,9,1
1,15,10,3
1,15,11,3
1,15,13,5
1,15,14,2
1,15,15,10
2,2,8,1
2,4,15,1
2,8,8,3
2,8,11,4
2,8,13,20
2,8,14,1
2,8,15,16
2,9,8,2
2,11,13,3
2,11,15,1
3,2,8,1
3,4,15,2
3,6,8,3
3,8,8,1
3,8,11,1
3,8,13,3
3,8,15,12
3,9,8,1
3,9,9,1
3,11,8,1
3,11,13,1
3,11,15,2
3,12,8,1
3,13,0,1
3,13,11,1
3,15,13,14
4,4,4,1
4,4,8,1
4,4,15,8
4,6,8,1
4,6,15,1
4,8,0,1
4,8,4,1
4,8,8,4
4,8,9,2
4,8,11,1
4,8,13,1
4,8,15,25
4,9,8,3
4,11,8,1
4,11,15,8
4,12,8,3
4,12,15,3
4,13,0,11
4,15,4,2
4,15,6,2
4,15,8,2
4,15,9,1
4,15,11,2
4,15,13,108
4,15,14,7
4,15,15,9
5,6,8,1
5,8,4,2
5,8,13,1
5,8,15,1
5,11,5,1
5,13,8,2
5,15,13,2
6,2,8,6
6,2,11,1
6,4,11,1
6,4,12,2
6,4,15,1
6,6,8,2
6,8,2,1
6,8,4,7
6,8,6,2
6,8,8,29
6,8,11,8
6,8,13,11
6,8,15,48
6,9,8,2
6,9,9,1
6,11,0,1
6,12,13,1
6,13,0,3
6,15,13,5
7,2,11,1
7,7,13,1
7,11,8,2
7,13,0,5
7,13,2,1
7,13,7,1
7,13,8,2
7,13,11,1
8,2,4,1
8,2,8,5
8,3,2,1
8,3,4,2
8,3,6,1
8,3,8,8
8,3,9,1
8,3,11,1
8,3,12,1
8,3,15,7
8,4,4,3
8,4,6,1
8,4,8,1
8,4,13,2
8,4,15,39
8,5,6,1
8,5,8,2
8,5,13,1
8,6,2,1
8,6,4,2
8,6,8,9
8,6,9,1
8,6,13,3
8,6,15,2
8,8,2,1
8,8,3,7
8,8,4,6
8,8,6,3
8,8,8,23
8,8,9,2
8,8,11,5
8,8,12,2
8,8,13,45
8,8,14,1
8,8,15,84
8,9,8,4
8,9,9,1
8,9,13,2
8,9,15,1
8,10,13,4
8,11,4,2
8,11,8,19
8,11,10,1
8,11,11,3
8,11,13,15
8,11,15,18
8,12,8,3
8,12,13,3
8,12,15,5
8,13,0,195
8,13,4,1
8,13,8,4
8,13,9,2
8,13,11,2
8,13,12,1
8,13,15,2
8,14,9,1
8,14,11,1
8,14,13,1
8,15,2,2
8,15,3,3
8,15,4,5
8,15,5,1
8,15,6,1
8,15,8,33
8,15,9,6
8,15,10,4
8,15,11,7
8,15,12,5
8,15,13,405
8,15,14,16
8,15,15,53
9,2,8,1
9,3,9,1
9,4,8,1
9,4,12,1
9,5,15,1
9,8,3,5
9,8,4,1
9,8,6,1
9,8,8,5
9,8,9,2
9,8,11,1
9,8,13,8
9,8,15,27
9,9,4,1
9,9,8,4
9,9,9,1
9,9,13,2
9,13,0,3
9,13,9,1
9,13,11,1
9,15,13,1
10,4,15,1
10,11,8,1
10,13,0,17
10,13,4,1
10,13,11,2
11,2,2,1
11,2,8,18
11,2,9,2
11,2,11,1
11,3,8,2
11,3,11,2
11,3,15,4
11,4,4,4
11,4,8,8
11,4,9,1
11,4,11,1
11,4,12,1
11,4,13,1
11,4,15,49
11,5,8,1
11,5,11,1
11,6,2,4
11,6,6,1
11,6,8,37
11,6,15,2
11,8,0,2
11,8,2,1
11,8,3,7
11,8,4,12
11,8,5,1
11,8,6,6
11,8,8,39
11,8,9,1
11,8,10,2
11,8,11,20
11,8,12,3
11,8,13,63
11,8,14,1
11,8,15,154
11,9,0,1
11,9,4,1
11,9,8,9
11,9,9,1
11,10,4,1
11,10,13,2
11,11,2,1
11,11,3,4
11,11,4,4
11,11,6,7
11,11,8,55
11,11,9,1
11,11,11,10
11,11,13,7
11,11,15,34
11,12,3,3
11,12,4,1
11,12,10,1
11,12,11,3
11,12,13,4
11,12,15,1
11,13,0,33
11,13,11,2
11,15,3,1
11,15,4,7
11,15,8,17
11,15,10,2
11,15,11,9
11,15,12,1
11,15,13,136
11,15,14,7
11,15,15,41
12,2,8,3
12,3,6,2
12,3,8,5
12,3,11,1
12,3,15,3
12,4,4,1
12,4,8,3
12,4,9,1
12,4,12,2
12,4,15,13
12,5,15,1
12,6,2,1
12,6,8,5
12,8,4,3
12,8,5,3
12,8,8,12
12,8,12,2
12,8,13,13
12,8,15,39
12,10,13,1
12,11,4,1
12,11,8,3
12,11,13,2
12,11,15,4
12,12,3,6
12,12,5,1
12,12,6,1
12,12,8,11
12,12,11,1
12,12,12,1
12,12,15,6
12,13,0,15
12,13,12,2
12,14,11,1
12,15,8,4
12,15,11,4
12,15,13,24
12,15,14,3
12,15,15,3
13,2,8,2
13,4,8,2
13,4,15,2
13,5,8,1
13,6,8,1
13,7,13,1
